App_name,Category,User_Review,Sentiments,Review_Type
Elsa,Education,It is the best app for study vut the biggest problem is that while taking unit test if one question gets wrong so the points will decrease in a great ammount and if there is one question wrong so there should be a resing option and after resinning we can do it again,Negative,BR
Elsa,Education,App worked wonderfully. Now the app struggles to load exercises and freezes upon completion of tests. Very unfortunate. Khan academy is a phenomenal resource.,Negative,BR
Elsa,Education,"The website works, but the app connected to it does not. you can't move past the sign in screen even if you have an account. It's endlessly frustrating.",Negative,BR
Elsa,Education,"Used to be great, now any time you click on a lesson but dont complete it you are unable to use the app without first deleting the data. Sufficed to say this is incredibly inconvenient.",Negative,BR
Elsa,Education,"Doesn't load. I have deleted and reinstalled the app, and even emailed the company! But no one responded and I still cannot load ANYTHING on the app. it always says there was an error with the file.",Negative,BR
Elsa,Education,Does not have much content for programming learners. Just some HTML and CSS. Also takes me to browser in many of the courses saying that it was not supported in app. Such a Frustrating app.,Negative,BR
Elsa,Education,"Worst designed app for math I have ever used, it has in the half hour I have owned it, force logged me out 4 times, taken 15 minutes to load, be laggy as hell. It's the worst app ever",Negative,BR
Elsa,Education,"It's an excellent learning experience with Khan Academy. But You should add more to the computing like computer programming, which is available in the website but not in the app, kindly update it. THANKS",Negative,BR
Elsa,Education,"Sorry, I had to rate it very low because every time I open the app it crashes 😭 It doesn't crash the last time I downloaded it. Edited: I've tried the troubleshooting steps many times but still it didn't worked.",Negative,BR
Elsa,Education,Horrible can't even change your character or do the mastery test like on the computer. I wanted to do just drawing an animation because I mastered almost all my courses and it gets boring but this app doesn't even have a drawing and animation😡😠,Negative,BR
Elsa,Education,"I love the app, but after the most recent update the app crashes every time I open it. It opens to a blank screen, aside from the bottom menu bar, and then it closes after about 2 seconds.",Negative,BR
Elsa,Education,The videos and pdfs does not even load.. at first time opening the app it did meet my expectations but when I try to play a video it doesnt even load i tried different ones and pdfs but still it failed.. pls fix this..,Negative,BR
Elsa,Education,"Excellent app, but need technical help and couldn't find where to put it. Also a 1 star will get read, I'll fix it when I can produce mixed fractions. In the mobile app you cannot write mixed fractions correctly and as a result you get failed regardless of the answer. Please address this by adding a space function or a break or something.",Negative,BR
Elsa,Education,"App is perfect except for Bookmarks feature. Downloading lessons cause app to crash, and downloaded content isn't available online. Educational Content:5/5 App UI and UX: 5/5 Bookmarks Downloading Feature: 0/5",Negative,BR
Elsa,Education,Terrible selection of lessons. So truncated and scattered that I thought there was a paid version. Doesn't appear to be. Apparently just a lousy half-baked app.,Negative,BR
Elsa,Education,"If I could rate this zero stars I would. On some of the questions you could get it right, but then it will say it's wrong, then when you look at the explanation it will say the same answer. Worst app/website ever! Would not recommend.",Negative,BR
